key,press_time,release_time,dwell_time,flight_time
s,0.0,98.48,98.48,0.0
e,229.72,386.96,157.24,131.24
c,543.33,656.64,113.31,156.38
u,827.76,961.14,133.38,171.12
r,1129.27,1278.74,149.47,168.13
e,1409.19,1506.73,97.54,130.45
p,1645.74,1788.41,142.67,139.01
a,1910.98,2070.31,159.33,122.57
s,2182.84,2273.57,90.72,112.53
s,2363.95,2481.96,118.02,90.38
w,2620.23,2724.21,103.98,138.27
o,2891.74,3023.17,131.43,167.53
r,3159.4,3335.09,175.69,136.23
d,3396.45,3495.76,99.31,61.36
1,3615.85,3756.49,140.64,120.09
2,3893.59,4101.44,207.84,137.1
3,4263.37,4419.77,156.4,161.93
