key,press_time,release_time,dwell_time,flight_time
s,0.0,115.42,115.42,0.0
e,274.63,410.51,135.88,159.22
c,511.8,632.35,120.54,101.29
u,797.84,906.61,108.77,165.49
r,1060.66,1173.54,112.88,154.05
e,1299.83,1377.02,77.19,126.29
p,1536.38,1670.84,134.46,159.36
a,1821.64,1886.32,64.68,150.8
s,2039.52,2150.05,110.53,153.2
s,2414.36,2543.36,129.0,264.32
w,2696.83,2813.16,116.32,153.48
o,2994.65,3084.75,90.1,181.49
r,3210.93,3315.18,104.25,126.18
d,3468.5,3565.1,96.6,153.32
1,3648.0,3749.46,101.46,82.9
2,3880.57,4041.75,161.18,131.11
3,4208.91,4296.27,87.36,167.16
