key,press_time,release_time,dwell_time,flight_time
s,0.0,130.13,130.13,0.0
e,275.45,404.36,128.92,145.31
c,527.41,648.3,120.89,123.04
u,773.22,878.31,105.09,124.92
r,962.32,1063.68,101.36,84.01
e,1156.3,1256.26,99.96,92.62
p,1487.9,1613.07,125.17,231.64
a,1761.89,1899.02,137.13,148.82
s,2088.25,2171.97,83.72,189.24
s,2327.24,2417.4,90.16,155.27
w,2544.4,2638.41,94.01,127.0
o,2807.77,2946.1,138.33,169.36
r,3062.08,3181.98,119.9,115.97
d,3332.45,3414.37,81.93,150.47
1,3593.99,3710.5,116.51,179.61
2,3916.68,4004.07,87.39,206.18
3,4117.26,4260.97,143.71,113.19
