key,press_time,release_time,dwell_time,flight_time
s,0.0,130.21,130.21,0.0
e,275.98,455.96,179.99,145.76
c,537.78,747.55,209.78,81.81
u,893.02,1029.62,136.6,145.47
r,1215.5,1337.47,121.97,185.88
e,1475.09,1613.8,138.71,137.61
p,1751.32,1902.37,151.05,137.52
a,1987.94,2129.18,141.24,85.57
s,2252.8,2404.74,151.94,123.62
s,2514.26,2612.45,98.19,109.52
w,2774.51,2915.72,141.22,162.06
o,3212.52,3394.15,181.63,296.8
r,3512.15,3757.24,245.09,118.0
d,3863.92,3957.48,93.56,106.68
1,4071.49,4308.01,236.51,114.02
2,4456.49,4568.46,111.97,148.48
3,4627.6,4717.25,89.65,59.14
