key,press_time,release_time,dwell_time,flight_time
s,0.0,90.24,90.24,0.0
e,241.04,317.66,76.63,150.79
c,451.83,560.38,108.55,134.17
u,740.67,894.25,153.59,180.29
r,982.24,1094.53,112.29,87.99
e,1229.69,1376.8,147.11,135.16
p,1489.77,1638.04,148.27,112.97
a,1770.33,1872.24,101.9,132.29
s,1978.21,2083.74,105.53,105.97
s,2232.18,2365.85,133.67,148.44
w,2558.42,2652.77,94.35,192.57
o,2823.91,2923.46,99.54,171.15
r,3025.81,3153.01,127.2,102.35
d,3291.15,3409.34,118.19,138.13
1,3508.98,3624.11,115.12,99.65
2,3721.72,3855.42,133.7,97.61
3,4004.34,4152.01,147.67,148.92
