key,press_time,release_time,dwell_time,flight_time
s,0.0,61.65,61.65,0.0
e,141.72,221.97,80.25,80.07
c,333.23,418.59,85.36,111.26
u,502.78,568.37,65.6,84.18
r,715.27,776.85,61.59,146.9
e,862.03,914.17,52.14,85.18
p,998.21,1090.98,92.77,84.04
a,1170.79,1244.54,73.75,79.82
s,1336.05,1401.05,65.0,91.5
s,1481.71,1544.91,63.2,80.66
w,1626.6,1679.64,53.04,81.69
o,1746.83,1819.43,72.61,67.18
r,1942.47,2007.1,64.63,123.03
d,2078.8,2132.04,53.24,71.7
1,2232.3,2325.68,93.38,100.26
2,2405.71,2478.99,73.28,80.03
3,2557.41,2650.48,93.07,78.42
