key,press_time,release_time,dwell_time,flight_time
s,0.0,79.16,79.16,0.0
e,218.13,324.06,105.93,138.96
c,455.45,549.05,93.59,131.39
u,639.45,746.15,106.7,90.4
r,823.57,898.28,74.71,77.42
e,1013.58,1071.32,57.74,115.3
p,1263.7,1376.15,112.45,192.38
a,1538.73,1620.52,81.79,162.58
s,1733.28,1807.25,73.97,112.76
s,1902.37,1957.71,55.34,95.12
w,2085.29,2181.93,96.65,127.58
o,2284.32,2361.15,76.83,102.39
r,2466.89,2565.94,99.04,105.74
d,2649.76,2726.5,76.75,83.82
1,2857.83,2934.77,76.93,131.33
2,3067.19,3156.17,88.98,132.43
3,3291.25,3373.27,82.02,135.08
