key,press_time,release_time,dwell_time,flight_time
s,0.0,90.87,90.87,0.0
e,309.75,414.52,104.77,218.88
c,575.84,701.82,125.98,161.32
u,843.92,1000.11,156.19,142.1
r,1136.78,1257.56,120.77,136.67
e,1384.85,1493.11,108.26,127.29
p,1597.59,1704.17,106.58,104.48
a,1819.52,1921.92,102.4,115.34
s,2038.15,2110.43,72.27,116.23
s,2208.82,2375.52,166.7,98.39
w,2450.34,2532.79,82.45,74.83
o,2683.01,2846.62,163.61,150.22
r,2951.51,3080.3,128.79,104.89
d,3245.54,3325.19,79.65,165.24
1,3511.61,3611.95,100.34,186.42
2,3762.12,3898.91,136.79,150.17
3,4034.59,4191.33,156.75,135.67
