key,press_time,release_time,dwell_time,flight_time
s,0.0,188.68,188.68,0.0
e,368.21,479.07,110.86,179.53
c,696.83,857.09,160.26,217.76
u,1006.32,1149.41,143.09,149.23
r,1327.26,1495.42,168.16,177.85
e,1717.9,1804.54,86.64,222.48
p,1941.34,2104.17,162.82,136.8
a,2278.32,2478.48,200.17,174.15
s,2618.48,2777.75,159.27,140.0
s,2976.59,3124.07,147.48,198.84
w,3307.17,3515.19,208.02,183.1
o,3691.64,3856.71,165.07,176.45
r,3994.03,4133.53,139.5,137.31
d,4258.17,4356.02,97.85,124.64
1,4544.65,4732.56,187.91,188.62
2,4879.88,5075.81,195.93,147.33
3,5168.16,5371.47,203.31,92.35
