key,press_time,release_time,dwell_time,flight_time
s,0.0,127.35,127.35,0.0
e,300.54,449.09,148.55,173.19
c,612.66,724.83,112.17,163.56
u,855.76,973.49,117.74,130.93
r,1081.02,1222.01,140.99,107.53
e,1322.96,1413.93,90.97,100.95
p,1527.48,1664.49,137.01,113.55
a,1807.37,1954.26,146.89,142.88
s,2062.58,2136.43,73.85,108.32
s,2334.72,2420.54,85.82,198.3
w,2564.02,2706.97,142.95,143.48
o,2814.66,2885.87,71.21,107.69
r,3061.19,3168.54,107.34,175.32
d,3287.27,3383.69,96.42,118.73
1,3507.97,3619.03,111.06,124.28
2,3764.79,3908.02,143.23,145.76
3,4075.23,4206.45,131.22,167.21
