key,press_time,release_time,dwell_time,flight_time
s,0.0,111.3,111.3,0.0
e,239.66,358.87,119.22,128.36
c,475.96,586.15,110.2,117.08
u,763.61,880.85,117.25,177.45
r,974.6,1104.25,129.65,93.74
e,1262.54,1419.7,157.16,158.29
p,1538.64,1702.66,164.02,118.93
a,1867.98,2019.62,151.64,165.32
s,2118.97,2247.95,128.99,99.34
s,2407.25,2557.48,150.24,159.3
w,2706.3,2813.69,107.39,148.82
o,2910.54,3045.53,134.99,96.85
r,3120.91,3212.2,91.29,75.38
d,3355.59,3431.42,75.83,143.39
1,3626.49,3752.73,126.23,195.07
2,3894.01,4054.92,160.91,141.28
3,4182.3,4325.45,143.16,127.38
