key,press_time,release_time,dwell_time,flight_time
s,0.0,120.82,120.82,0.0
e,357.42,504.44,147.02,236.6
c,650.28,773.84,123.56,145.84
u,898.84,1006.14,107.3,124.99
r,1130.74,1242.69,111.96,124.6
e,1433.52,1590.23,156.71,190.83
p,1709.83,1825.98,116.15,119.59
a,1938.15,2086.07,147.91,112.17
s,2207.69,2316.04,108.35,121.62
s,2501.45,2639.89,138.44,185.41
w,2714.7,2803.55,88.85,74.81
o,2978.9,3132.37,153.47,175.35
r,3295.99,3425.56,129.57,163.62
d,3597.18,3753.13,155.95,171.62
1,3948.43,4069.13,120.69,195.3
2,4200.2,4349.32,149.12,131.07
3,4467.03,4642.38,175.35,117.71
