key,press_time,release_time,dwell_time,flight_time
s,0.0,83.49,83.49,0.0
e,162.0,272.71,110.71,78.51
c,353.2,403.88,50.68,80.49
u,472.09,553.43,81.34,68.22
r,700.25,769.08,68.83,146.82
e,844.25,934.12,89.87,75.17
p,1020.44,1151.14,130.7,86.32
a,1287.95,1365.79,77.83,136.82
s,1468.59,1540.73,72.14,102.8
s,1596.93,1675.32,78.39,56.19
w,1772.32,1886.63,114.31,97.0
o,1977.25,2059.67,82.42,90.62
r,2157.7,2240.83,83.13,98.03
d,2357.78,2442.81,85.03,116.95
1,2502.17,2583.07,80.9,59.35
2,2695.71,2762.68,66.97,112.64
3,2864.75,2996.25,131.5,102.07
