key,press_time,release_time,dwell_time,flight_time
s,0.0,105.09,105.09,0.0
e,226.14,357.04,130.9,121.05
c,568.9,692.2,123.3,211.86
u,760.82,898.16,137.34,68.62
r,1044.9,1183.43,138.53,146.74
e,1294.15,1441.0,146.86,110.72
p,1603.54,1726.67,123.13,162.53
a,1806.38,1929.06,122.68,79.72
s,2055.02,2182.09,127.07,125.95
s,2271.06,2368.49,97.43,88.98
w,2480.11,2592.43,112.32,111.62
o,2716.34,2814.95,98.61,123.91
r,2959.34,3078.48,119.13,144.39
d,3151.93,3291.0,139.08,73.45
1,3492.1,3695.67,203.57,201.09
2,3797.49,3964.51,167.03,101.82
3,4056.64,4193.06,136.42,92.13
