key,press_time,release_time,dwell_time,flight_time
s,0.0,70.64,70.64,0.0
e,153.86,247.08,93.23,83.22
c,389.51,489.1,99.59,142.43
u,617.96,701.15,83.18,128.86
r,832.01,928.24,96.23,130.86
e,1066.69,1127.89,61.2,138.45
p,1192.49,1310.7,118.21,64.6
a,1443.16,1551.1,107.94,132.47
s,1662.16,1745.27,83.12,111.05
s,1843.91,1937.3,93.39,98.64
w,2062.08,2123.09,61.02,124.78
o,2220.96,2338.05,117.09,97.87
r,2414.75,2481.14,66.4,76.7
d,2581.5,2660.96,79.46,100.36
1,2748.2,2836.58,88.38,87.23
2,2934.68,3058.47,123.79,98.1
3,3148.31,3281.7,133.39,89.84
