key,press_time,release_time,dwell_time,flight_time
s,0.0,251.32,251.32,0.0
e,354.03,472.15,118.13,102.71
c,605.43,772.45,167.02,133.28
u,1009.23,1173.07,163.84,236.78
r,1414.27,1634.97,220.71,241.2
e,1786.56,2026.51,239.95,151.59
p,2179.55,2310.44,130.89,153.04
a,2429.4,2646.05,216.65,118.97
s,2890.83,3012.96,122.13,244.77
s,3130.46,3222.55,92.09,117.5
w,3347.74,3538.89,191.15,125.19
o,3721.1,3891.29,170.19,182.22
r,4029.58,4273.73,244.15,138.3
d,4333.08,4445.58,112.5,59.35
1,4648.75,4895.82,247.07,203.17
2,5102.82,5439.52,336.7,207.0
3,5628.26,5887.19,258.93,188.73
