key,press_time,release_time,dwell_time,flight_time
s,0.0,120.91,120.91,0.0
e,235.84,405.19,169.34,114.93
c,610.1,749.2,139.1,204.91
u,913.99,1030.95,116.96,164.79
r,1131.84,1285.92,154.08,100.88
e,1370.98,1492.16,121.19,85.06
p,1650.76,1797.75,146.99,158.59
a,1927.22,2072.79,145.57,129.47
s,2198.13,2315.66,117.53,125.34
s,2473.39,2601.23,127.84,157.73
w,2684.49,2840.55,156.06,83.26
o,3002.1,3111.41,109.3,161.56
r,3204.41,3315.99,111.58,93.0
d,3481.62,3597.05,115.44,165.62
1,3762.01,3909.31,147.3,164.95
2,4024.6,4191.61,167.01,115.29
3,4281.66,4435.77,154.12,90.05
