key,press_time,release_time,dwell_time,flight_time
s,0.0,143.54,143.54,0.0
e,261.59,392.33,130.74,118.04
c,523.85,701.17,177.32,131.52
u,865.36,1046.08,180.72,164.19
r,1195.39,1463.6,268.21,149.31
e,1709.28,1889.72,180.44,245.68
p,2033.18,2181.04,147.86,143.46
a,2383.75,2569.83,186.08,202.7
s,2732.32,2905.13,172.81,162.49
s,3065.89,3230.86,164.97,160.76
w,3495.76,3648.78,153.02,264.91
o,3858.53,3993.25,134.72,209.75
r,4135.04,4305.19,170.15,141.79
d,4439.36,4561.61,122.26,134.17
1,4732.78,4901.31,168.53,171.17
2,5076.39,5280.1,203.71,175.08
3,5448.66,5618.58,169.92,168.56
