key,press_time,release_time,dwell_time,flight_time
s,0.0,77.62,77.62,0.0
e,146.24,210.26,64.03,68.62
c,319.35,415.42,96.06,109.09
u,545.7,655.52,109.82,130.28
r,751.66,821.39,69.72,96.15
e,909.7,979.31,69.61,88.31
p,1055.72,1126.01,70.29,76.4
a,1211.25,1299.95,88.69,85.24
s,1405.56,1457.12,51.56,105.61
s,1562.18,1636.4,74.23,105.06
w,1729.96,1779.69,49.73,93.55
o,1840.02,1936.27,96.25,60.34
r,2059.86,2158.6,98.74,123.59
d,2288.16,2334.2,46.04,129.56
1,2435.08,2551.09,116.01,100.88
2,2662.28,2727.98,65.7,111.19
3,2810.24,2911.47,101.23,82.26
