key,press_time,release_time,dwell_time,flight_time
s,0.0,114.99,114.99,0.0
e,212.43,311.57,99.14,97.45
c,445.5,518.07,72.57,133.93
u,625.33,734.17,108.85,107.26
r,871.55,960.98,89.43,137.38
e,1101.53,1175.93,74.4,140.55
p,1225.56,1311.42,85.86,49.63
a,1473.66,1560.33,86.66,162.24
s,1649.76,1702.08,52.32,89.43
s,1848.71,1927.27,78.56,146.63
w,1975.55,2080.95,105.4,48.28
o,2209.81,2307.74,97.94,128.86
r,2418.66,2489.43,70.77,110.92
d,2615.7,2677.43,61.73,126.27
1,2771.54,2865.26,93.72,94.11
2,2981.6,3122.77,141.18,116.34
3,3207.88,3298.66,90.78,85.1
