key,press_time,release_time,dwell_time,flight_time
s,0.0,96.38,96.38,0.0
e,207.49,247.49,40.0,111.11
c,456.56,638.52,181.95,209.08
u,739.67,853.21,113.54,101.15
r,1008.65,1122.18,113.53,155.44
e,1299.24,1399.55,100.31,177.06
p,1457.01,1647.28,190.27,57.46
a,1782.5,1966.03,183.53,135.23
s,2055.46,2181.94,126.48,89.43
s,2438.17,2589.59,151.42,256.23
w,2637.94,2755.06,117.13,48.35
o,2848.61,3015.74,167.13,93.55
r,3284.9,3457.83,172.93,269.17
d,3558.48,3653.23,94.76,100.64
1,3762.13,3997.85,235.72,108.89
2,4080.39,4197.34,116.95,82.54
3,4406.94,4501.54,94.6,209.6
