key,press_time,release_time,dwell_time,flight_time
s,0.0,74.02,74.02,0.0
e,314.95,432.66,117.71,240.93
c,522.59,646.53,123.94,89.93
u,746.29,955.29,209.0,99.77
r,1014.33,1139.16,124.84,59.03
e,1293.21,1483.58,190.36,154.05
p,1752.21,1967.05,214.84,268.64
a,2197.69,2413.2,215.51,230.64
s,2682.1,2879.81,197.71,268.9
s,3096.22,3315.94,219.72,216.41
w,3566.27,3718.32,152.06,250.32
o,3932.97,4050.25,117.28,214.65
r,4219.32,4383.03,163.71,169.07
d,4573.22,4811.89,238.67,190.19
1,4913.46,5128.57,215.11,101.57
2,5223.59,5384.03,160.44,95.01
3,5619.49,5821.79,202.3,235.45
