key,press_time,release_time,dwell_time,flight_time
s,0.0,49.71,49.71,0.0
e,162.6,324.66,162.06,112.89
c,467.11,648.81,181.7,142.45
u,814.78,960.61,145.83,165.97
r,1153.34,1299.69,146.35,192.73
e,1440.48,1598.5,158.02,140.78
p,1825.02,1977.85,152.82,226.52
a,2152.18,2366.44,214.26,174.33
s,2510.42,2702.61,192.19,143.97
s,2838.35,2930.89,92.55,135.74
w,3083.3,3213.44,130.14,152.41
o,3314.71,3514.0,199.29,101.27
r,3697.32,3816.69,119.37,183.32
d,3946.54,4039.21,92.66,129.85
1,4232.89,4420.93,188.04,193.68
2,4528.06,4724.4,196.34,107.13
3,4898.87,5084.83,185.97,174.47
