key,press_time,release_time,dwell_time,flight_time
s,0.0,179.09,179.09,0.0
e,373.34,619.33,245.99,194.25
c,776.0,972.1,196.1,156.66
u,1048.27,1307.26,258.99,76.17
r,1454.99,1726.72,271.73,147.73
e,2038.85,2216.75,177.91,312.12
p,2344.15,2547.26,203.1,127.4
a,2700.59,2964.03,263.44,153.33
s,3171.02,3367.09,196.07,206.99
s,3454.76,3629.58,174.81,87.67
w,3746.15,3935.99,189.84,116.57
o,4140.16,4331.13,190.97,204.17
r,4575.67,4872.63,296.96,244.53
d,5074.94,5337.9,262.96,202.31
1,5536.54,5781.59,245.04,198.65
2,5884.93,6175.38,290.45,103.35
3,6402.19,6681.45,279.26,226.81
