key,press_time,release_time,dwell_time,flight_time
s,0.0,70.34,70.34,0.0
e,182.52,271.37,88.85,112.18
c,344.96,420.22,75.26,73.59
u,502.76,558.19,55.43,82.54
r,629.53,692.75,63.23,71.34
e,813.19,866.75,53.56,120.44
p,986.94,1075.55,88.61,120.19
a,1188.35,1273.39,85.04,112.8
s,1338.41,1416.43,78.02,65.02
s,1485.05,1525.05,40.0,68.62
w,1613.99,1692.63,78.65,88.94
o,1799.84,1890.39,90.55,107.21
r,2003.57,2118.93,115.36,113.18
d,2256.81,2355.47,98.66,137.88
1,2434.56,2503.08,68.52,79.09
2,2637.21,2754.07,116.86,134.13
3,2829.8,2915.73,85.94,75.73
