key,press_time,release_time,dwell_time,flight_time
s,0.0,284.98,284.98,0.0
e,638.37,796.04,157.66,353.4
c,947.5,1063.26,115.76,151.46
u,1281.02,1424.06,143.03,217.77
r,1665.75,2001.6,335.85,241.69
e,2247.57,2519.66,272.08,245.98
p,2800.62,3113.58,312.96,280.96
a,3261.56,3442.34,180.78,147.98
s,3702.9,3922.74,219.83,260.56
s,4153.3,4399.88,246.58,230.56
w,4520.37,4770.2,249.83,120.5
o,5071.62,5345.62,274.01,301.41
r,5516.3,5668.63,152.33,170.68
d,5829.01,5962.58,133.57,160.38
1,6364.89,6568.59,203.7,402.31
2,6853.86,7106.06,252.2,285.27
3,7233.05,7465.06,232.01,127.0
