key,press_time,release_time,dwell_time,flight_time
s,0.0,111.03,111.03,0.0
e,274.73,426.69,151.96,163.69
c,586.79,743.12,156.33,160.1
u,854.14,968.92,114.78,111.03
r,1115.16,1250.29,135.12,146.24
e,1406.42,1521.36,114.95,156.13
p,1684.22,1835.37,151.15,162.86
a,1934.78,2088.09,153.31,99.41
s,2184.05,2306.91,122.86,95.96
s,2472.24,2619.38,147.13,165.33
w,2769.75,2908.06,138.31,150.38
o,3054.37,3189.86,135.49,146.3
r,3348.77,3478.92,130.16,158.91
d,3625.08,3724.42,99.34,146.16
1,3871.7,4018.92,147.22,147.28
2,4153.31,4300.0,146.68,134.39
3,4452.11,4560.04,107.92,152.12
