key,press_time,release_time,dwell_time,flight_time
s,0.0,236.73,236.73,0.0
e,395.1,609.2,214.1,158.38
c,783.17,907.13,123.96,173.97
u,1071.0,1231.66,160.66,163.87
r,1402.28,1581.07,178.8,170.62
e,1772.29,1956.25,183.97,191.22
p,2205.25,2444.46,239.21,248.99
a,2598.69,2792.31,193.62,154.23
s,2921.99,2997.32,75.34,129.68
s,3231.75,3390.82,159.06,234.43
w,3599.75,3768.97,169.22,208.93
o,3920.22,4068.6,148.38,151.25
r,4215.52,4396.86,181.34,146.92
d,4597.93,4749.15,151.22,201.07
1,4929.65,5172.54,242.89,180.5
2,5328.96,5500.17,171.21,156.42
3,5712.15,5889.18,177.02,211.98
