key,press_time,release_time,dwell_time,flight_time
s,0.0,104.67,104.67,0.0
e,237.54,351.83,114.29,132.87
c,432.43,554.02,121.59,80.6
u,649.77,728.86,79.09,95.75
r,811.35,894.51,83.16,82.49
e,1001.64,1066.77,65.14,107.13
p,1170.53,1259.05,88.51,103.76
a,1370.78,1428.9,58.12,111.74
s,1497.79,1562.61,64.82,68.89
s,1634.09,1712.16,78.07,71.47
w,1778.59,1852.88,74.29,66.44
o,1998.57,2086.5,87.93,145.69
r,2225.71,2305.39,79.67,139.21
d,2405.88,2474.07,68.19,100.49
1,2598.68,2697.88,99.2,124.61
2,2805.79,2887.73,81.94,107.91
3,2985.25,3072.74,87.49,97.52
