key,press_time,release_time,dwell_time,flight_time
s,0.0,164.45,164.45,0.0
e,383.96,593.89,209.93,219.51
c,785.01,1025.25,240.24,191.12
u,1244.63,1409.41,164.78,219.38
r,1602.45,1802.1,199.65,193.04
e,1913.48,2118.03,204.55,111.38
p,2239.8,2478.45,238.65,121.77
a,2767.16,2920.37,153.21,288.71
s,3071.52,3254.54,183.02,151.16
s,3497.62,3696.1,198.48,243.07
w,3860.21,4021.88,161.67,164.11
o,4109.38,4317.21,207.83,87.5
r,4475.04,4667.34,192.3,157.83
d,4909.32,5024.55,115.22,241.99
1,5230.09,5430.36,200.27,205.54
2,5609.91,5836.28,226.37,179.56
3,6079.15,6290.11,210.96,242.87
