key,press_time,release_time,dwell_time,flight_time
s,0.0,218.57,218.57,0.0
e,400.38,565.5,165.12,181.82
c,822.59,1023.17,200.58,257.09
u,1091.46,1258.43,166.98,68.28
r,1430.01,1663.73,233.72,171.58
e,1927.7,2133.54,205.84,263.97
p,2313.69,2590.98,277.29,180.15
a,2813.94,2988.44,174.51,222.96
s,3247.74,3382.13,134.39,259.3
s,3492.57,3700.0,207.43,110.44
w,3876.92,4075.92,199.0,176.92
o,4198.53,4434.83,236.31,122.61
r,4782.99,4979.8,196.81,348.16
d,5244.25,5389.54,145.29,264.45
1,5501.17,5782.56,281.39,111.64
2,6006.06,6208.28,202.22,223.5
3,6347.58,6613.81,266.23,139.3
