key,press_time,release_time,dwell_time,flight_time
s,0.0,94.47,94.47,0.0
e,223.21,333.83,110.62,128.74
c,484.32,657.82,173.49,150.5
u,826.0,968.17,142.16,168.19
r,1139.63,1362.82,223.19,171.46
e,1466.8,1541.81,75.02,103.98
p,1745.81,1905.39,159.57,204.0
a,2085.19,2249.03,163.84,179.8
s,2463.13,2617.41,154.28,214.1
s,2753.47,2896.68,143.22,136.06
w,3059.83,3237.69,177.86,163.15
o,3413.48,3585.17,171.68,175.8
r,3777.39,3963.93,186.54,192.23
d,4088.26,4208.13,119.87,124.34
1,4405.57,4612.34,206.76,197.44
2,4786.63,4997.72,211.09,174.29
3,5215.73,5413.28,197.54,218.02
