key,press_time,release_time,dwell_time,flight_time
s,0.0,99.47,99.47,0.0
e,223.42,324.7,101.28,123.95
c,471.8,637.5,165.7,147.1
u,780.22,940.36,160.14,142.72
r,1071.16,1150.75,79.6,130.8
e,1244.73,1445.3,200.57,93.98
p,1595.04,1725.69,130.65,149.75
a,1843.17,1972.81,129.64,117.48
s,2100.6,2177.82,77.22,127.79
s,2285.73,2408.72,122.99,107.91
w,2491.23,2649.44,158.21,82.51
o,2777.16,2876.92,99.76,127.73
r,3059.52,3233.58,174.05,182.6
d,3414.22,3526.86,112.65,180.64
1,3676.15,3838.66,162.52,149.28
2,3994.91,4192.61,197.7,156.25
3,4333.81,4491.8,157.98,141.2
