key,press_time,release_time,dwell_time,flight_time
s,0.0,71.97,71.97,0.0
e,141.09,200.4,59.32,69.12
c,282.01,372.96,90.95,81.61
u,492.43,545.6,53.18,119.47
r,639.53,730.3,90.77,93.93
e,807.34,878.14,70.8,77.04
p,961.39,1040.18,78.79,83.25
a,1143.14,1265.69,122.55,102.96
s,1444.5,1496.31,51.81,178.82
s,1544.77,1626.16,81.39,48.46
w,1727.77,1830.05,102.28,101.61
o,1981.89,2030.04,48.15,151.83
r,2126.23,2173.2,46.97,96.19
d,2292.06,2364.01,71.95,118.86
1,2506.93,2610.44,103.52,142.92
2,2716.56,2803.42,86.86,106.12
3,2868.77,2976.52,107.75,65.35
