key,press_time,release_time,dwell_time,flight_time
s,0.0,108.67,108.67,0.0
e,226.03,363.34,137.31,117.37
c,496.57,619.77,123.2,133.23
u,710.13,827.81,117.68,90.36
r,968.76,1121.11,152.36,140.95
e,1266.87,1407.0,140.13,145.75
p,1603.95,1771.43,167.48,196.95
a,1910.45,2055.14,144.69,139.03
s,2219.52,2303.75,84.23,164.39
s,2490.01,2581.16,91.15,186.26
w,2716.71,2857.27,140.56,135.54
o,2935.6,3037.92,102.32,78.33
r,3166.58,3329.91,163.33,128.66
d,3535.34,3639.94,104.6,205.44
1,3782.1,3916.87,134.77,142.15
2,4098.35,4245.99,147.64,181.48
3,4411.07,4553.96,142.89,165.08
