key,press_time,release_time,dwell_time,flight_time
s,0.0,70.73,70.73,0.0
e,135.83,213.67,77.84,65.1
c,325.2,425.55,100.35,111.52
u,526.38,630.13,103.75,100.83
r,708.17,815.47,107.31,78.04
e,951.71,1026.5,74.79,136.24
p,1101.25,1234.0,132.75,74.75
a,1314.81,1403.59,88.78,80.81
s,1484.08,1575.9,91.81,80.49
s,1646.95,1703.73,56.78,71.06
w,1799.38,1897.14,97.76,95.65
o,1942.52,2041.75,99.23,45.38
r,2162.95,2262.49,99.55,121.19
d,2343.14,2414.92,71.78,80.64
1,2515.02,2625.81,110.8,100.1
2,2698.66,2785.64,86.98,72.85
3,2911.45,3009.67,98.21,125.81
