key,press_time,release_time,dwell_time,flight_time
s,0.0,86.47,86.47,0.0
e,228.4,328.22,99.82,141.93
c,428.68,504.9,76.22,100.46
u,586.23,668.12,81.89,81.32
r,746.76,827.5,80.74,78.64
e,985.58,1072.54,86.96,158.08
p,1164.45,1264.83,100.38,91.91
a,1347.75,1434.03,86.28,82.92
s,1533.78,1632.66,98.88,99.75
s,1783.73,1887.32,103.59,151.07
w,1998.89,2092.34,93.45,111.57
o,2162.91,2254.01,91.1,70.57
r,2366.76,2447.25,80.48,112.75
d,2529.91,2579.57,49.66,82.66
1,2640.31,2760.8,120.49,60.74
2,2876.77,2983.9,107.13,115.97
3,3050.35,3168.63,118.28,66.45
