key,press_time,release_time,dwell_time,flight_time
s,0.0,98.81,98.81,0.0
e,205.11,341.72,136.6,106.31
c,505.77,630.77,125.0,164.06
u,834.89,916.52,81.63,204.12
r,1078.18,1237.41,159.23,161.66
e,1507.65,1666.32,158.67,270.24
p,1853.2,2007.97,154.76,186.88
a,2209.5,2354.95,145.45,201.53
s,2510.28,2689.72,179.43,155.33
s,2828.02,3009.29,181.27,138.31
w,3274.32,3490.75,216.43,265.03
o,3708.66,3817.55,108.89,217.91
r,3981.42,4134.26,152.85,163.87
d,4331.74,4461.86,130.12,197.48
1,4579.55,4853.6,274.05,117.68
2,5086.67,5267.89,181.22,233.07
3,5421.39,5558.89,137.49,153.5
