key,press_time,release_time,dwell_time,flight_time
s,0.0,130.5,130.5,0.0
e,334.82,520.93,186.11,204.33
c,648.5,776.65,128.15,127.57
u,973.58,1115.74,142.16,196.92
r,1272.04,1481.42,209.39,156.3
e,1697.19,1841.11,143.92,215.76
p,2067.4,2237.48,170.07,226.29
a,2423.28,2553.75,130.47,185.8
s,2751.08,2906.43,155.35,197.33
s,3090.53,3181.26,90.72,184.1
w,3349.99,3510.2,160.21,168.74
o,3658.65,3823.77,165.12,148.45
r,4000.88,4172.9,172.02,177.11
d,4337.31,4508.2,170.9,164.41
1,4725.54,4884.98,159.44,217.33
2,5116.58,5255.14,138.56,231.6
3,5437.6,5614.63,177.04,182.46
