key,press_time,release_time,dwell_time,flight_time
s,0.0,95.07,95.07,0.0
e,182.04,282.04,100.0,86.97
c,367.08,459.07,91.99,85.04
u,515.34,596.69,81.34,56.27
r,701.77,783.73,81.96,105.09
e,883.38,962.03,78.65,99.65
p,1073.88,1154.8,80.92,111.84
a,1269.57,1370.96,101.39,114.77
s,1428.58,1505.9,77.32,57.63
s,1662.42,1733.1,70.68,156.52
w,1824.87,1883.94,59.07,91.77
o,1966.77,2034.72,67.95,82.82
r,2116.64,2190.7,74.06,81.92
d,2298.18,2395.53,97.35,107.48
1,2504.98,2595.57,90.59,109.44
2,2674.58,2785.25,110.67,79.01
3,2909.1,3005.59,96.49,123.85
