key,press_time,release_time,dwell_time,flight_time
s,0.0,106.52,106.52,0.0
e,289.97,456.98,167.02,183.44
c,666.01,868.78,202.78,209.02
u,993.64,1173.81,180.16,124.86
r,1340.17,1508.59,168.42,166.37
e,1746.21,1855.79,109.58,237.61
p,2024.24,2190.57,166.33,168.45
a,2347.4,2527.99,180.59,156.83
s,2689.24,2830.72,141.48,161.25
s,2975.44,3111.5,136.06,144.72
w,3271.88,3390.92,119.03,160.38
o,3580.01,3667.29,87.28,189.09
r,3795.57,3940.49,144.92,128.28
d,4126.22,4282.23,156.01,185.73
1,4400.64,4620.6,219.96,118.4
2,4824.83,5043.74,218.91,204.23
3,5160.8,5358.93,198.13,117.06
