key,press_time,release_time,dwell_time,flight_time
s,0.0,129.96,129.96,0.0
e,361.14,424.62,63.48,231.18
c,531.27,571.27,40.0,106.66
u,788.55,876.82,88.26,217.28
r,1068.46,1312.03,243.57,191.64
e,1422.49,1576.74,154.26,110.46
p,1749.8,2047.21,297.41,173.05
a,2138.4,2371.44,233.04,91.19
s,2545.25,2698.92,153.67,173.81
s,2723.92,2836.43,112.52,25.0
w,2995.93,3078.91,82.98,159.49
o,3188.25,3337.06,148.81,109.34
r,3585.32,3698.9,113.58,248.26
d,3788.73,3960.5,171.77,89.83
1,4051.7,4272.64,220.94,91.21
2,4310.08,4447.62,137.54,37.44
3,4516.1,4697.51,181.41,68.49
