key,press_time,release_time,dwell_time,flight_time
s,0.0,158.92,158.92,0.0
e,437.42,554.26,116.84,278.5
c,761.87,967.91,206.04,207.62
u,1090.69,1384.94,294.24,122.78
r,1502.5,1756.82,254.31,117.57
e,1910.02,2043.33,133.31,153.21
p,2324.89,2584.59,259.7,281.56
a,2723.81,2864.49,140.68,139.22
s,3010.21,3148.74,138.53,145.72
s,3219.39,3368.8,149.41,70.65
w,3541.62,3770.5,228.87,172.82
o,3931.95,4132.49,200.54,161.45
r,4324.88,4532.29,207.41,192.39
d,4749.59,4879.38,129.78,217.31
1,5197.3,5396.05,198.74,317.93
2,5499.97,5714.33,214.36,103.92
3,6033.23,6207.85,174.61,318.9
