key,press_time,release_time,dwell_time,flight_time
s,0.0,231.37,231.37,0.0
e,330.57,534.28,203.7,99.21
c,771.62,976.59,204.97,237.35
u,1203.49,1376.82,173.34,226.9
r,1561.91,1790.08,228.17,185.09
e,1927.88,2140.56,212.68,137.8
p,2382.8,2645.59,262.79,242.24
a,2759.08,2908.19,149.11,113.49
s,3188.95,3325.07,136.12,280.76
s,3485.72,3625.27,139.55,160.65
w,3782.76,3972.16,189.4,157.49
o,4145.97,4369.43,223.46,173.81
r,4521.54,4695.81,174.27,152.1
d,4945.74,5079.49,133.75,249.93
1,5205.0,5411.42,206.42,125.51
2,5660.58,5887.26,226.68,249.16
3,6004.77,6185.42,180.65,117.51
