key,press_time,release_time,dwell_time,flight_time
s,0.0,122.45,122.45,0.0
e,261.52,374.44,112.92,139.07
c,488.32,579.07,90.75,113.88
u,703.92,800.97,97.05,124.84
r,912.74,993.37,80.63,111.77
e,1135.82,1252.73,116.91,142.45
p,1422.23,1579.78,157.55,169.5
a,1694.12,1833.52,139.4,114.34
s,1950.21,2072.9,122.68,116.69
s,2173.05,2238.5,65.44,100.16
w,2354.03,2444.4,90.37,115.54
o,2576.74,2739.37,162.63,132.34
r,2913.28,3042.06,128.79,173.91
d,3170.56,3298.71,128.16,128.5
1,3454.44,3637.84,183.4,155.72
2,3721.7,3843.96,122.26,83.86
3,3967.96,4071.58,103.62,124.0
