key,press_time,release_time,dwell_time,flight_time
s,0.0,116.8,116.8,0.0
e,219.52,310.32,90.8,102.72
c,411.68,490.84,79.16,101.36
u,582.73,702.09,119.37,91.89
r,776.94,877.74,100.79,74.85
e,975.35,1043.07,67.71,97.62
p,1117.52,1241.63,124.11,74.46
a,1344.29,1463.23,118.93,102.66
s,1541.47,1613.39,71.93,78.24
s,1699.78,1778.18,78.4,86.38
w,1880.3,1958.63,78.33,102.12
o,2004.67,2107.19,102.52,46.04
r,2194.74,2281.59,86.86,87.55
d,2444.94,2513.56,68.62,163.34
1,2629.32,2758.85,129.53,115.76
2,2845.04,2972.99,127.96,86.19
3,3058.35,3166.01,107.66,85.36
