key,press_time,release_time,dwell_time,flight_time
s,0.0,66.29,66.29,0.0
e,148.07,215.78,67.7,81.78
c,288.34,347.09,58.75,72.56
u,391.39,464.38,72.99,44.3
r,526.79,618.7,91.92,62.41
e,701.03,743.29,42.27,82.32
p,858.93,914.98,56.05,115.64
a,990.36,1076.91,86.55,75.38
s,1177.37,1235.09,57.73,100.46
s,1323.11,1375.63,52.52,88.02
w,1482.58,1533.75,51.17,106.94
o,1625.6,1690.26,64.66,91.85
r,1799.49,1854.75,55.26,109.24
d,1968.76,2023.35,54.59,114.01
1,2101.5,2174.51,73.01,78.14
2,2253.29,2322.28,68.99,78.78
3,2404.77,2479.84,75.07,82.49
