key,press_time,release_time,dwell_time,flight_time
s,0.0,69.95,69.95,0.0
e,195.01,264.16,69.15,125.06
c,355.56,442.37,86.81,91.39
u,586.46,631.4,44.93,144.1
r,730.24,835.14,104.9,98.85
e,893.11,1007.77,114.66,57.97
p,1152.77,1207.36,54.59,145.0
a,1271.68,1374.53,102.85,64.33
s,1473.0,1536.11,63.11,98.47
s,1619.89,1692.27,72.38,83.78
w,1783.56,1837.51,53.95,91.3
o,1918.4,2018.51,100.11,80.89
r,2081.67,2172.5,90.83,63.16
d,2272.3,2371.07,98.78,99.8
1,2495.92,2592.33,96.41,124.85
2,2674.28,2789.12,114.84,81.95
3,2868.62,2973.3,104.68,79.49
