key,press_time,release_time,dwell_time,flight_time
s,0.0,72.64,72.64,0.0
e,200.35,267.16,66.81,127.7
c,360.57,400.57,40.0,93.41
u,483.35,569.11,85.76,82.78
r,607.69,722.53,114.84,38.58
e,821.41,885.99,64.58,98.88
p,978.07,1052.02,73.95,92.08
a,1154.91,1199.9,44.99,102.89
s,1278.6,1339.69,61.1,78.7
s,1446.36,1534.47,88.11,106.66
w,1650.49,1734.7,84.2,116.02
o,1834.79,1898.41,63.61,100.1
r,1999.96,2091.55,91.59,101.56
d,2203.65,2290.0,86.35,112.1
1,2388.06,2511.54,123.49,98.06
2,2585.19,2712.48,127.29,73.64
3,2805.12,2896.05,90.94,92.64
