key,press_time,release_time,dwell_time,flight_time
s,0.0,72.45,72.45,0.0
e,231.42,347.56,116.14,158.98
c,409.42,581.46,172.04,61.86
u,705.45,804.28,98.84,123.99
r,1018.25,1124.11,105.86,213.97
e,1259.84,1446.99,187.15,135.73
p,1559.28,1748.71,189.43,112.29
a,1892.18,2030.93,138.76,143.47
s,2110.71,2203.47,92.75,79.78
s,2375.45,2526.39,150.94,171.98
w,2764.49,2871.52,107.03,238.11
o,3005.8,3198.49,192.69,134.28
r,3414.37,3623.45,209.08,215.88
d,3789.82,3877.68,87.86,166.37
1,4090.13,4234.04,143.91,212.46
2,4394.6,4529.13,134.53,160.56
3,4718.32,4912.52,194.2,189.2
