key,press_time,release_time,dwell_time,flight_time
s,0.0,141.72,141.72,0.0
e,250.32,369.42,119.1,108.61
c,551.86,681.6,129.74,182.43
u,854.66,1013.75,159.08,173.06
r,1138.57,1249.48,110.91,124.83
e,1355.65,1468.38,112.73,106.17
p,1616.8,1753.2,136.4,148.42
a,1907.22,2021.71,114.49,154.02
s,2155.26,2245.39,90.13,133.55
s,2413.53,2513.9,100.37,168.15
w,2663.13,2789.28,126.15,149.23
o,2942.84,3064.44,121.6,153.56
r,3180.73,3290.23,109.49,116.29
d,3416.69,3502.75,86.07,126.46
1,3749.91,3860.01,110.1,247.16
2,4006.17,4127.46,121.29,146.16
3,4279.57,4402.41,122.85,152.11
