key,press_time,release_time,dwell_time,flight_time
s,0.0,151.91,151.91,0.0
e,277.16,396.47,119.32,125.25
c,530.58,625.1,94.52,134.1
u,766.3,867.85,101.55,141.21
r,1006.59,1180.18,173.59,138.74
e,1256.07,1395.74,139.67,75.89
p,1446.64,1613.2,166.56,50.89
a,1756.9,1891.48,134.58,143.7
s,2057.74,2177.31,119.57,166.26
s,2309.9,2457.27,147.37,132.59
w,2556.09,2663.39,107.3,98.82
o,2888.75,3046.61,157.85,225.36
r,3207.31,3308.42,101.11,160.71
d,3445.3,3555.9,110.61,136.87
1,3692.92,3877.32,184.4,137.02
2,4052.75,4262.04,209.28,175.43
3,4449.75,4713.97,264.23,187.71
