key,press_time,release_time,dwell_time,flight_time
s,0.0,124.0,124.0,0.0
e,251.72,349.99,98.27,127.71
c,534.15,674.65,140.51,184.16
u,807.22,923.49,116.26,132.57
r,1047.13,1182.75,135.61,123.65
e,1332.9,1519.6,186.7,150.15
p,1657.11,1801.9,144.78,137.51
a,1945.71,2082.33,136.62,143.82
s,2230.05,2324.57,94.52,147.72
s,2451.44,2551.14,99.7,126.87
w,2693.51,2787.02,93.51,142.38
o,2946.87,3084.41,137.55,159.85
r,3222.63,3340.72,118.1,138.21
d,3518.42,3617.71,99.29,177.69
1,3740.13,3885.34,145.21,122.42
2,4036.52,4196.81,160.29,151.18
3,4336.77,4499.22,162.46,139.95
