key,press_time,release_time,dwell_time,flight_time
s,0.0,100.81,100.81,0.0
e,215.3,297.56,82.26,114.49
c,464.03,545.93,81.89,166.47
u,694.53,734.53,40.0,148.6
r,843.36,948.07,104.7,108.83
e,1043.89,1101.12,57.23,95.82
p,1202.57,1298.03,95.47,101.44
a,1397.91,1477.79,79.87,99.88
s,1609.23,1681.66,72.43,131.44
s,1812.86,1874.11,61.25,131.19
w,1954.96,2021.93,66.98,80.85
o,2155.92,2235.52,79.6,133.99
r,2318.16,2364.95,46.79,82.64
d,2427.47,2474.41,46.94,62.51
1,2570.73,2660.65,89.92,96.32
2,2746.31,2849.04,102.73,85.66
3,2983.35,3076.28,92.93,134.31
