key,press_time,release_time,dwell_time,flight_time
s,0.0,77.7,77.7,0.0
e,196.0,284.82,88.82,118.3
c,381.43,459.96,78.53,96.61
u,583.66,636.73,53.07,123.69
r,715.0,805.18,90.18,78.28
e,874.3,993.87,119.56,69.13
p,1088.25,1205.52,117.27,94.38
a,1269.82,1360.78,90.96,64.3
s,1466.6,1542.97,76.37,105.82
s,1625.85,1687.9,62.05,82.88
w,1813.18,1861.96,48.78,125.28
o,1961.88,2009.08,47.2,99.92
r,2080.9,2204.48,123.59,71.82
d,2304.54,2369.25,64.71,100.06
1,2489.11,2584.05,94.94,119.85
2,2653.74,2714.92,61.18,69.69
3,2818.11,2929.68,111.57,103.19
