key,press_time,release_time,dwell_time,flight_time
s,0.0,121.31,121.31,0.0
e,266.28,382.1,115.82,144.97
c,528.64,650.54,121.9,146.54
u,789.68,892.13,102.46,139.14
r,1026.22,1140.11,113.89,134.09
e,1318.83,1423.1,104.28,178.72
p,1527.45,1740.66,213.22,104.34
a,1906.45,2018.66,112.21,165.79
s,2263.47,2345.52,82.05,244.81
s,2501.3,2606.76,105.46,155.77
w,2743.06,2864.67,121.61,136.3
o,3076.75,3222.2,145.45,212.08
r,3353.07,3482.7,129.63,130.87
d,3616.87,3721.97,105.09,134.17
1,3893.15,4043.29,150.14,171.18
2,4191.34,4365.97,174.63,148.05
3,4518.84,4706.1,187.26,152.87
