key,press_time,release_time,dwell_time,flight_time
s,0.0,73.72,73.72,0.0
e,174.67,246.35,71.68,100.95
c,337.0,400.25,63.25,90.65
u,514.15,595.66,81.5,113.9
r,690.05,761.28,71.23,94.39
e,850.17,939.41,89.24,88.89
p,1061.16,1154.63,93.47,121.74
a,1273.86,1335.81,61.95,119.22
s,1464.04,1558.33,94.29,128.23
s,1662.08,1736.89,74.81,103.75
w,1838.82,1914.19,75.38,101.93
o,2004.05,2101.68,97.63,89.86
r,2239.28,2323.57,84.29,137.6
d,2457.65,2533.14,75.49,134.08
1,2648.99,2739.71,90.72,115.85
2,2846.37,2949.33,102.96,106.66
3,3075.65,3177.36,101.71,126.32
