key,press_time,release_time,dwell_time,flight_time
s,0.0,91.67,91.67,0.0
e,226.91,313.9,87.0,135.24
c,419.38,511.9,92.52,105.48
u,606.61,707.07,100.45,94.72
r,798.81,867.58,68.77,91.74
e,976.08,1054.01,77.93,108.5
p,1182.99,1284.75,101.76,128.98
a,1391.12,1485.15,94.04,106.36
s,1619.56,1692.32,72.77,134.4
s,1763.31,1860.34,97.03,70.99
w,1899.62,1972.01,72.38,39.28
o,2047.72,2151.78,104.06,75.71
r,2245.84,2327.53,81.69,94.06
d,2443.56,2533.1,89.55,116.03
1,2622.99,2725.35,102.35,89.89
2,2837.14,2967.59,130.45,111.79
3,3055.45,3183.72,128.27,87.86
