key,press_time,release_time,dwell_time,flight_time
s,0.0,69.58,69.58,0.0
e,184.78,255.93,71.15,115.2
c,381.54,474.42,92.89,125.61
u,544.51,611.75,67.24,70.09
r,667.29,736.14,68.85,55.54
e,826.42,886.6,60.19,90.28
p,980.04,1034.5,54.45,93.44
a,1104.11,1177.96,73.85,69.61
s,1270.89,1342.73,71.83,92.93
s,1411.93,1460.01,48.08,69.21
w,1519.36,1584.24,64.88,59.34
o,1650.93,1722.75,71.82,66.69
r,1798.4,1884.28,85.88,75.65
d,1986.39,2045.82,59.42,102.12
1,2105.46,2200.03,94.57,59.64
2,2286.3,2384.31,98.02,86.27
3,2473.66,2557.67,84.01,89.35
