key,press_time,release_time,dwell_time,flight_time
s,0.0,69.34,69.34,0.0
e,175.05,275.02,99.96,105.72
c,479.64,646.08,166.44,204.62
u,716.17,849.03,132.86,70.09
r,999.64,1132.94,133.3,150.61
e,1221.79,1362.87,141.08,88.85
p,1461.08,1603.34,142.26,98.21
a,1770.05,1882.41,112.37,166.7
s,2018.71,2156.55,137.85,136.29
s,2265.17,2385.43,120.26,108.62
w,2543.8,2694.33,150.52,158.37
o,2829.41,2964.72,135.3,135.09
r,3111.77,3234.34,122.57,147.06
d,3365.45,3474.1,108.65,131.11
1,3617.17,3761.92,144.76,143.07
2,3940.69,4094.24,153.55,178.77
3,4221.13,4319.68,98.54,126.9
