key,press_time,release_time,dwell_time,flight_time
s,0.0,74.15,74.15,0.0
e,133.49,216.48,82.99,59.34
c,326.89,396.69,69.81,110.41
u,494.04,581.77,87.73,97.35
r,692.63,732.63,40.0,110.86
e,822.96,904.01,81.05,90.33
p,1022.3,1092.86,70.57,118.29
a,1174.37,1238.32,63.95,81.5
s,1320.54,1397.63,77.09,82.22
s,1483.51,1569.46,85.95,85.88
w,1681.79,1773.94,92.15,112.33
o,1858.14,1943.99,85.85,84.2
r,2052.9,2116.79,63.88,108.92
d,2213.44,2274.62,61.18,96.65
1,2381.06,2481.17,100.11,106.44
2,2558.07,2662.9,104.83,76.9
3,2740.05,2835.46,95.42,77.15
