key,press_time,release_time,dwell_time,flight_time
s,0.0,147.86,147.86,0.0
e,299.1,406.64,107.54,151.24
c,619.68,700.0,80.32,213.04
u,834.12,1016.96,182.84,134.12
r,1155.58,1368.66,213.08,138.62
e,1541.69,1660.06,118.38,173.02
p,1880.74,1977.5,96.76,220.68
a,2074.17,2191.76,117.59,96.67
s,2315.53,2466.86,151.33,123.77
s,2616.39,2786.26,169.87,149.53
w,2863.6,3015.11,151.51,77.33
o,3119.54,3271.18,151.63,104.43
r,3451.3,3551.94,100.64,180.12
d,3714.81,3826.96,112.15,162.87
1,3997.99,4159.08,161.09,171.03
2,4223.83,4403.21,179.38,64.76
3,4606.1,4715.17,109.07,202.89
