key,press_time,release_time,dwell_time,flight_time
s,0.0,157.1,157.1,0.0
e,278.98,446.05,167.07,121.88
c,635.29,761.59,126.3,189.24
u,869.8,991.12,121.32,108.21
r,1128.15,1238.14,109.99,137.03
e,1408.49,1524.52,116.02,170.36
p,1598.67,1715.71,117.04,74.15
a,1849.64,1956.13,106.49,133.93
s,2101.23,2252.56,151.34,145.09
s,2399.56,2481.46,81.9,147.0
w,2603.52,2800.11,196.59,122.06
o,2882.76,3069.7,186.94,82.66
r,3155.65,3293.45,137.8,85.96
d,3369.99,3524.1,154.11,76.54
1,3621.77,3773.67,151.91,97.67
2,3888.67,4055.24,166.57,115.0
3,4183.27,4310.67,127.4,128.03
