key,press_time,release_time,dwell_time,flight_time
s,0.0,54.51,54.51,0.0
e,135.23,191.26,56.04,80.71
c,279.39,344.45,65.06,88.13
u,468.37,548.15,79.78,123.91
r,673.94,758.65,84.71,125.79
e,885.22,964.45,79.23,126.57
p,1053.0,1138.53,85.52,88.56
a,1253.72,1352.31,98.59,115.19
s,1458.28,1532.72,74.44,105.97
s,1637.89,1733.52,95.63,105.17
w,1832.53,1893.84,61.31,99.01
o,1967.76,2101.59,133.83,73.92
r,2215.75,2295.5,79.75,114.16
d,2402.04,2490.08,88.04,106.54
1,2588.02,2710.5,122.48,97.93
2,2839.91,2960.21,120.3,129.41
3,3081.02,3186.67,105.64,120.81
